Ticker,Growth,Date,P/E Ratios
NKTX,-0.2286902115838518,2023-03-03,-7.217887068996911
NKTX,-0.4323232220090315,2023-06-15,-7.857142554389106
NKTX,-0.2704626355655704,2023-06-27,-4.460317369491335
NKTX,-0.2383721389597714,2023-09-21,-2.530155970300426
NLY,-0.2928648371314338,2020-03-03,10.484502888772337
NLY,-0.2846384646653233,2020-03-12,7.413961565157103
NLY,-0.295644035337827,2020-03-25,6.64353409452099
NLY,-0.2131280210564985,2022-09-19,10.846444715292161
NMFC,-0.2124237502417706,2020-03-03,53.635306228683795
NMFC,-0.4849999238557246,2020-03-12,42.24188978458339
NMFC,-0.3262316283478837,2020-03-25,31.72366640719042
NMR,-0.2316176866964275,2016-02-01,0.4685402592628909
NN,-0.2574334922218455,2021-11-01,-37.64359273334666
NN,-0.2021978104896207,2022-01-14,-18.86792531924057
NN,-0.2169935037326999,2022-02-11,-15.861497191307135
NN,-0.2073490744665712,2022-04-25,-79.1277246683186
NN,-0.2057335287534825,2022-05-05,-61.578399048168464
NN,-0.3057324937489787,2022-05-16,-48.90965771699868
NN,-0.2228738918867556,2022-05-31,-35.41017742295627
NN,-0.3299663332097891,2022-06-16,-30.841121792421905
NN,-0.2068965588114916,2022-09-08,429.62963198438104
NN,-0.2087911828792754,2023-03-06,-23.718505812975557
NN,-0.2037037221001982,2023-03-15,-18.766290928155417
NN,-0.2333333277562903,2023-05-11,-18.542614864232714
NOAH,-0.2021811603059987,2014-12-05,6.089555327744742
NOAH,-0.2507336164893536,2015-06-25,6.825870220843485
NOAH,-0.2336402115596718,2019-03-05,11.942356891589384
NOAH,-0.2145711681852953,2019-06-28,4.664649437288753
NOAH,-0.2014184018001713,2020-03-03,8.476359602915462
NOAH,-0.201301537794296,2021-11-16,5.893997054195134
NOAH,-0.2371372403476777,2022-02-24,3.653936501382786
NOAH,-0.2170347437499431,2022-11-11,3.0153144452524923
NPCE,-0.2071698026837041,2021-04-27,-69.6086157079065
NPCE,-0.2137271928087489,2021-09-02,-65.86552348430236
NPCE,-0.2828341375839958,2021-11-05,-51.77453209171358
NPCE,-0.2367567629427523,2022-01-26,-20.984573502722323
NPCE,-0.2749675583748251,2022-04-28,-16.355536780116616
NPCE,-0.3039049240116659,2022-08-11,-11.370656112906556
NPCE,-0.2224622428400791,2022-09-08,-8.938224159152352
NPCE,-0.2200000286102295,2022-10-24,-6.293266205160478
NPCE,-0.3476394718035742,2022-11-07,-4.887769925961935
NPCE,-0.213414650545597,2022-12-16,-3.44031882881243
NPCE,-0.213483204259888,2023-02-21,-11.890447901553976
NPCE,-0.2608695291616507,2023-03-06,-10.242707425144886
NPCE,-0.2189105588708182,2023-09-29,-27.171179955979696
NPCE,-0.2105263058828844,2023-10-10,-27.240143027356872
NPWR,-0.2424800823169004,2023-06-12,-202.86427042997937
NPWR,-0.2168674828577398,2023-11-09,-9.958754955358975
NRK,-0.2038678262728874,2020-03-09,21.63785257416006
NSSC,-0.2428398693015557,2019-06-20,194.89310982674715
NSSC,-0.2053097141208892,2019-08-22,125.92868323134809
NSSC,-0.2752061027446418,2020-01-23,163.75909094250957
NSSC,-0.2106038599990748,2020-03-03,105.76324423277985
NSSC,-0.2088101085252634,2020-03-24,90.75804539063515
NSSC,-0.4271370231783795,2023-08-10,129.25288836941806
NTCT,-0.2610229275412729,2014-10-03,168.87565379877722
NTCT,-0.2215613073974568,2016-01-21,-108.4677403972995
NTCT,-0.2103421458725737,2020-03-03,52.35090436261854
NTES,-0.2217134350073504,2018-08-06,74.1544989824258
NTES,-0.2185997011467387,2021-07-15,109.37858858710266
NTES,-0.2092173823933237,2022-10-13,34.99016625808521
NTLA,-0.2079879528012439,2016-06-22,-139.24449588419384
NTLA,-0.2297297706183597,2016-09-30,-78.10922651566622
NTLA,-0.2069686542213612,2017-05-18,-39.444750911131734
NTLA,-0.2302052979683311,2017-10-24,-62.49713788464034
NTLA,-0.2045652140741763,2017-12-01,-52.69186712485681
NTLA,-0.319885552535693,2018-03-09,-57.16388741076128
NTLA,-0.2013799037837634,2018-10-18,-44.09583672572279
NTLA,-0.315093149842486,2018-12-12,-31.621979769474425
NTLA,-0.2016082860221034,2019-08-16,-31.05601114415289
NTLA,-0.2187265912251966,2019-09-30,-27.429628891452076
NTLA,-0.2185686842873212,2020-02-13,-27.068063226669874
NTLA,-0.3830065710652847,2020-03-05,-26.701571013498892
NTLA,-0.2286915048480999,2021-01-14,-121.00523395083935
NTLA,-0.2364325332480881,2021-04-27,-126.56636493880833
NTLA,-0.2130526884476897,2022-01-04,-104.0124596148107
NTLA,-0.281271423869572,2022-02-24,-80.12092257646817
NTLA,-0.2261190049531194,2022-05-02,-26.267304870903686
NTLA,-0.2096821330442662,2022-09-15,-51.64545660897257
NTLA,-0.2153784359342023,2022-11-25,-33.366915377242115
NTRA,-0.2272151967879766,2015-09-17,-39.303483061529505
NTRA,-0.2432432643529741,2015-09-28,-30.373134423251173
NTRA,-0.2126126602924568,2015-12-30,-31.534091992811724
NTRA,-0.2606263485718193,2016-01-28,-19.977652693593967
NTRA,-0.2009202372103974,2016-08-01,-28.887904213232225
NTRA,-0.2345013144510961,2017-07-18,-20.31021918693598
NTRA,-0.2418409569686978,2018-01-26,-13.646225658633249
NTRA,-0.2349726804433526,2018-10-31,-44.96314308860085
NTRA,-0.2481628157597236,2018-12-06,-36.22031231379528
NTRA,-0.22565649883634,2020-03-03,-79.56474727593256
NTRA,-0.2006640149644622,2021-03-01,-138.69047379129552
NTRA,-0.2043815496661381,2021-05-03,-148.64315203766324
NTRA,-0.2010735700495939,2021-12-30,-57.01083391020192
NTRA,-0.4403041941131476,2022-02-28,-44.332816398085086
NTRA,-0.2510650124531173,2022-05-02,-25.907022605387652
NTRA,-0.2106047611256996,2022-10-31,-37.52896913967286
NTRB,-0.3999999426812233,2021-10-12,-118.67388508969469
NTRB,-0.3172757659184385,2021-12-08,-24.929744272862926
NTRB,-0.4049078758507021,2022-01-11,-33.7504005155835
NTRB,-0.2793387626960344,2022-02-10,-11.947223620290666
NTRB,-0.2585895253898379,2022-04-13,-10.920354854997445
NTRB,-0.2390746289413358,2022-06-08,-44.423327465031974
NTRB,-0.2404288683023279,2022-07-26,-74.57181394655758
NTRB,-0.2035864393139177,2022-08-23,-44.75920463756529
NTRB,-0.2042552848270207,2022-09-16,-44.381490172475324
NTRB,-0.2492307516244741,2023-05-18,-25.07716049382716
NTRB,-0.2320754669450197,2023-06-14,-20.447531600057346
NTRB,-0.2024922391411108,2023-08-31,-30.311615091095117
NVAX,-0.2351851993136935,2014-03-13,-76.59574468085107
NVAX,-0.236916505068098,2015-08-17,-183.95888102060022
NVAX,-0.2140790511240078,2015-09-17,-134.91185448284938
NVAX,-0.2119760113561938,2015-12-30,-68.1104449610506
NVAX,-0.2900301787514207,2016-01-22,-22.682883998027133
NVAX,-0.7280384982376649,2016-09-14,-28.258096905252433
NVAX,-0.2211537809061555,2016-10-03,-8.533333020332533
NVAX,-0.2129032381119265,2016-10-25,-6.358974358974359
NVAX,-0.2411764930276309,2016-11-09,-6.9743589743589745
NVAX,-0.2076922930203951,2017-03-27,-6.192687864713588
NVAX,-0.2965517372920594,2017-07-18,-9.253940902418789
NVAX,-0.2377622746052472,2017-12-08,-9.490625645087016
NVAX,-0.2338709441729804,2018-12-12,-21.241059686574918
NVAX,-0.6602870797022601,2019-02-19,-16.27916004091621
NVAX,-0.2816901446287416,2019-02-28,-5.5302409974939195
NVAX,-0.2452830460284595,2019-04-29,-5.005666972737877
NVAX,-0.262499988079071,2019-05-08,-3.7778617302606725
NVAX,-0.256296299121998,2019-09-19,-4.005696991276482
NVAX,-0.2164750350616915,2019-12-02,-7.047387323061496
NVAX,-0.2871690206172352,2020-01-21,-8.677211005411522
NVAX,-0.334375023841858,2020-02-28,-14.13802244411063
NVAX,-0.2264705698500743,2020-04-20,-40.80233025383258
NVAX,-0.2279707538650271,2020-08-14,-490.65637812068303
NVAX,-0.2053097459599921,2020-08-27,-359.5110464639019
NVAX,-0.2019952480216787,2020-10-13,-36.61681562936616
NVAX,-0.2587087884209799,2021-02-19,-102.95283793961413
NVAX,-0.2002669410242802,2021-03-18,-80.49349579742727
NVAX,-0.2246500880669794,2021-04-26,-72.60628708165339
NVAX,-0.2332013611898478,2021-05-05,-56.29527829454357
NVAX,-0.2172750726125942,2021-09-22,-48.79900608001765
NVAX,-0.2026039724090466,2021-10-14,-39.328994066860695
NVAX,-0.2212606522286643,2021-11-22,-48.19157197645081
NVAX,-0.2004925210248689,2021-12-16,-45.163233200246836
NVAX,-0.2203541911245622,2021-12-28,-36.10834271829528
NVAX,-0.271270686227624,2022-01-07,-11.333040864087783
NVAX,-0.2452112315369721,2022-03-29,-7.051173272185719
NVAX,-0.2503163171963761,2022-05-31,21.136069153890553
NVAX,-0.2894448775718956,2022-07-07,-11.189474396029746
NVAX,-0.2610530174354273,2022-07-29,-8.339325070226145
NVAX,-0.2340939412981071,2022-08-25,-5.698768454065632
NVAX,-0.2160605806292909,2022-09-12,-5.048573395548076
NVAX,-0.2964824053914189,2022-09-21,-3.957775696356368
NVAX,-0.3242811718188945,2022-11-11,-11.628663407573185
NVAX,-0.3253874117041408,2022-12-06,-7.792690608203922
NVAX,-0.2173144968609625,2022-12-15,-5.2570471809892805
NVAX,-0.3153692794296076,2023-02-17,-4.388577635670845
NVAX,-0.2040168943505281,2023-04-17,-2.7746003924760148
NVAX,-0.2205882647576084,2023-05-09,-2.792198403802221
NVAX,-0.2327586109445435,2023-07-31,16.654701602604433
NVAX,-0.2084188686524111,2023-09-06,17.48025802426088
NVEI,-0.3979644759019388,2021-11-29,516.5772581305115
NVEI,-0.2462108695719253,2022-04-28,2896.5854179568405
NVEI,-0.2101740148794337,2022-06-02,2550.7317519769435
NVEI,-0.2330737679627032,2023-05-09,-605.5714198521205
NVEI,-0.468484328768977,2023-07-31,493.6324256201384
NVMI,-0.215359416104236,2020-03-05,84.09561055524682
NVMI,-0.2173574161308482,2022-10-05,81.5777534638103
NVT,-0.2389485634882076,2020-03-02,88.87890621567202
NVT,-0.2532705378597587,2020-03-11,67.6414195097561
NXPI,-0.2064354847446523,2015-10-20,59.47753893970108
NXPI,-0.2109642482616998,2020-03-03,287.1512552616197
NXRT,-0.300000075822312,2020-03-03,-85.79533995831929
NXRT,-0.2505321102109917,2020-03-12,-60.05673941332578
NXRT,-0.2430525866525493,2022-04-28,-523.4159779614325
NYT,-0.2015744493260726,2019-08-01,232.97916067407485
OBIO,-0.3448534942059809,2023-01-26,-43.172236197264674
OBIO,-0.3217821937992075,2023-03-06,-58.96853812901648
OBIO,-0.3130117972726128,2023-04-11,-55.53309636744904
OBIO,-0.2336734609472807,2023-05-17,-49.51996053933736
OBIO,-0.2920181729109952,2023-06-06,-38.933804566478294
OBIO,-0.3987167704373895,2023-06-15,-27.56442609250154
OBIO,-0.2776280217787337,2023-07-19,-21.309592407507022
OBIO,-0.285051115878597,2023-09-19,-30.93050102746603
OBIO,-0.2350917577934164,2023-09-29,-25.043079457291235
OBIO,-0.2353823318895247,2023-10-10,-17.64550284733848
ODD,-0.265579773818437,2023-09-12,71.68708535211475
OEC,-0.2255592780309477,2014-10-03,-14.31163362583051
OEC,-0.21072487981129,2019-02-27,105.82932321971636
OEC,-0.2313061088214535,2019-07-24,47.784017920936364
OEC,-0.2148525522191193,2020-02-21,56.221135498521086
OEC,-0.2820664718439085,2020-03-03,44.141879317906344
OEC,-0.3132653382394308,2020-03-12,31.690937139795757
OEC,-0.2209775727026222,2022-02-11,1097.206669812762
OEC,-0.219076045809574,2022-06-07,37.78152995639377
OFS,-0.3816046573632984,2020-03-03,157.4194633354575
OFS,-0.3406428300836449,2020-03-12,97.34746426512292
OFS,-0.2171314006251832,2020-03-26,82.40856917788977
OFS,-0.2396044974248052,2022-09-15,-15.851986976415578
OIA,-0.2024687812551329,2020-03-05,17.781843847724332
OIS,-0.207964563564797,2018-10-15,-433.33332095525964
OIS,-0.2109929229416761,2018-11-29,-332.74335495490243
OIS,-0.2078651131561412,2018-12-11,-262.5368619035479
OIS,-0.2173341802646143,2020-01-15,-5.151884020782196
OIS,-0.2011121486529902,2020-02-13,-3.6499560117221526
OIS,-0.2540880540113162,2020-02-26,-2.689263178832669
OIS,-0.671163557481917,2020-03-06,-2.00595353099879
OIS,-0.2562747705717277,2020-06-05,-1.1158773230238324
OIS,-0.2043010813333433,2020-08-28,-11.302868486551851
OIS,-0.2663043481781937,2020-09-16,-8.945065791825966
OIS,-0.2428420322991174,2021-03-08,-30.20499777442595
OIS,-0.2352940980047303,2021-11-09,-33.055554937433314
OIS,-0.242878540783946,2022-02-11,-20.2673961601153
OIS,-0.2798634867830395,2022-06-07,-56.41848499263818
OIS,-0.2375000124176337,2022-09-14,-56.67060437703499
OIS,-0.2310717686335487,2023-03-02,221.08695818030316
OMCL,-0.2070041230653483,2019-07-02,231.95709555781877
OMCL,-0.2326073598198618,2020-03-05,166.8303160806013
OMCL,-0.2010404203499561,2022-02-09,565.1846715052438
OMCL,-0.3311036789297659,2022-10-24,203.7895310796074
OMCL,-0.2144008916675207,2023-10-24,303.0944724812958
OMH,-0.7586605045649358,2023-05-08,-162.07111380060093
OMH,-0.2440191729605496,2023-05-17,-39.11416082923589
OMH,-0.2219251127244951,2023-07-07,-28.791378056479935
OMH,-0.3280000209808349,2023-08-07,-19.24557351809084
OMH,-0.2826855031390376,2023-10-17,-21.785988635150538
OPRA,-0.2087994746354694,2018-08-06,399.1071383158366
OPRA,-0.2087335043616274,2018-09-13,340.77380384717674
OPRA,-0.251851804672521,2019-09-11,924.6575342465753
OPRA,-0.2292576462143723,2020-01-08,100.65933898255065
OPRA,-0.213252983290382,2020-03-02,91.20879330477872
OPRA,-0.2143951603073456,2020-03-11,71.75824406382802
OPRA,-0.2060604531255593,2020-08-11,137.8830030435971
OPRA,-0.2081696896852748,2021-03-19,103.83360148643008
OPRA,-0.2187499085922111,2021-05-27,4430.769406832182
OPRA,-0.2666665522321422,2022-02-24,-13.521819103938883
OPRA,-0.2003779853644752,2022-06-07,-130.29556556288244
OPRA,-0.3359684070617609,2023-07-13,376.58998543580594
OPRA,-0.2103724860116166,2023-09-25,185.25033261682412
OPT,-0.2657005193700922,2021-06-16,-113.9867883421776
OPT,-0.2058823162754965,2022-02-25,-56.98323915790579
OPT,-0.2300670861895026,2022-06-02,-69.36685111047613
OPT,-0.2039151674818533,2022-10-03,-24.62836526492936
OPT,-0.2698413070847858,2023-08-18,-23.19587699092365
OPT,-0.210179939592956,2023-09-11,-16.782032723630476
OPTN,-0.2430278950688482,2017-11-03,-58.10185163109391
OPTN,-0.2055658908605942,2018-07-18,-42.42090471106478
OPTN,-0.3521982729126953,2018-08-03,-33.653390777218014
OPTN,-0.2309613394016068,2018-12-10,-13.139764154989887
OPTN,-0.212792127272,2019-05-29,-11.619265563014032
OPTN,-0.2174496546354781,2019-07-11,-11.240192832325192
OPTN,-0.2047618925075866,2019-07-24,-9.505130040336246
OPTN,-0.2132796275872854,2019-12-26,-14.300100101256366
OPTN,-0.202898541619653,2020-02-19,-13.204593167341494
OPTN,-0.2301324296795449,2020-03-03,-10.508002717211252
OPTN,-0.2494623789333553,2020-03-12,-8.089770520820167
OPTN,-0.3448773341540712,2020-06-25,-11.02449861332902
OPTN,-0.2111613983713314,2020-08-07,-11.774107821773962
OPTN,-0.2069892405926086,2021-04-29,-7.568667403072695
OPTN,-0.2140468571447708,2021-08-02,-6.758589533310902
OPTN,-0.3954372759726661,2021-11-05,-8.193146773959246
OPTN,-0.2536764889568809,2022-03-02,-11.83123109443336
OPTN,-0.2377049300466225,2022-05-02,-7.942708519597849
OPTN,-0.2023121502792253,2022-11-01,-19.28651080349483
OPTN,-0.3659420267946203,2022-11-10,-15.384615331456281
OPTN,-0.2204300878860866,2023-05-10,-11.045130726277403
OPTN,-0.2024390317181992,2023-06-30,53.01724220144338
ORA,-0.2336725763515767,2021-02-16,303.2926325351077
ORLA,-0.2224299286159211,2018-11-16,-29.88826962156669
ORLA,-0.9987966304656152,2018-12-07,-23.21228967698593
ORLA,-0.2398397450463319,2020-03-03,-62.84172586399875
ORLA,-0.2240565708838716,2021-02-22,-126.94610093168156
ORLA,-0.2110656118143048,2021-06-16,-105.62770810478177
ORLA,-0.2174757019065986,2022-04-14,75.2923990550794
ORLA,-0.2248858693557668,2022-06-03,64.03508939241108
ORLA,-0.2061069128343509,2023-09-25,101.02827935108489
OTEX,-0.2018569491310596,2020-03-03,103.91328839595539
OTEX,-0.2031324749823603,2022-08-25,98.57180761111789
OTLY,-0.2071130134939922,2021-08-09,-171.78796800748788
OTLY,-0.2903714970091572,2021-11-04,-189.511488223898
OTLY,-0.204628479967438,2022-01-11,-60.90504479337517
OTLY,-0.2585438696915288,2022-03-02,-49.92581616523358
OTLY,-0.2255435182249944,2022-05-02,-24.88167726002165
OTLY,-0.3183673777216818,2022-11-11,-13.446762061930382
OTLY,-0.2111110826578655,2023-02-02,-12.771996441266394
OTLY,-0.2088889016045464,2023-05-10,-17.633228840125394
OTLY,-0.2396313741259816,2023-07-18,-14.842681780396344
OTLY,-0.2031249970896169,2023-08-30,-8.755129763267924
OTLY,-0.2203389773432303,2023-09-27,-6.053351507956613
OTLY,-0.2483221492618705,2023-10-10,16.81715586384586
OTTR,-0.228513720956536,2020-03-03,92.73874619427849
OTTR,-0.228238755383726,2022-10-28,34.26775586005696
OUST,-0.2145536792854444,2021-02-25,-190.10268547027638
OUST,-0.2742653803630123,2021-03-15,-160.15402602931803
OUST,-0.215284300526748,2021-05-04,-82.5765761518838
OUST,-0.2092541603119115,2021-06-08,-111.43604975508526
OUST,-0.2004069579455056,2021-08-10,-47.87648697241273
OUST,-0.2037037037037037,2022-01-03,-31.64927909975384
OUST,-0.2348836854446766,2022-01-12,-25.20220372758176
OUST,-0.2084591549626908,2022-04-29,-17.459646837282992
OUST,-0.2290908813476562,2022-05-13,-14.505749551640468
OUST,-0.2139037855870951,2022-08-11,-11.694078395934872
OUST,-0.2499999838906366,2022-09-09,-9.255206172681422
OUST,-0.2422017873432188,2022-10-04,-5.493951420630178
OUST,-0.2319999694824217,2022-10-31,-6.300403225806452
OUST,-0.2591999816894531,2022-12-13,-6.300403225806452
OUST,-0.2215909367996793,2023-02-02,-7.689955162961387
OUST,-0.3151515035918265,2023-02-14,-7.20933280901822
OUST,-0.2294642623742012,2023-03-03,-4.893607641571695
OUST,-0.2617107713535651,2023-03-16,-4.290645211178494
OUST,-0.3847118000405491,2023-03-29,-3.486695512331667
OUST,-0.2118126261044947,2023-04-10,-0.814545670534035
PAGS,-0.2037830442018849,2018-11-01,37.9417744858005
PAGS,-0.220446576785229,2019-10-11,44.13100213039879
PAGS,-0.2045125761422188,2020-02-26,31.0574069668711
PAGS,-0.2752727161754261,2020-03-06,24.705776659778998
PAGS,-0.2009229617352823,2021-09-27,68.44023342151104
PAGS,-0.2397279901485906,2021-11-12,36.49808761560383
PAGS,-0.2231947613272508,2022-02-01,25.14581311925798
PAGS,-0.2125079711227174,2022-02-24,17.244415182451796
PAGS,-0.2941562493033731,2022-04-28,14.499237949577616
PAGS,-0.3105781131395556,2022-06-03,15.479817430390172
PAGS,-0.2152905428524064,2022-08-10,14.852834648864214
PAGS,-0.2428044218111999,2022-11-14,11.718412341723482
PAGS,-0.201580973435382,2023-05-22,11.202620987008745
PATK,-0.2225421756092437,2018-10-18,28.800421714865433
PATK,-0.2466521741809504,2018-12-03,22.71184855916161
PATK,-0.296682798821075,2020-02-27,41.014519342171845
PATK,-0.4936148756005946,2020-03-09,28.91891378169846
PAVS,-0.2123710837587241,2020-03-02,13.24828933171258
PAVS,-0.2094241071814368,2020-03-11,10.43473531090852
PAVS,-0.2125435987452227,2020-07-21,16.57330990526041
PAVS,-0.2256809716820335,2021-02-17,14.840908219056102
PAVS,-0.2032520293685164,2021-09-10,-13.940046682988456
PAVS,-0.2261029423043699,2022-01-11,-1.4615012780668581
PAVS,-0.25,2022-03-02,-1.0746332813927248
PAVS,-0.2063492303772811,2022-04-14,-0.4345936680901239
PAVS,-0.3346613691514664,2022-04-28,-0.34629526023375024
PAVS,-0.2352941323788042,2022-05-25,-0.3283596661825318
PAVS,-0.2283737238316025,2022-08-05,-0.39872244709397225
PAVS,-0.2193547900832019,2022-09-30,-0.32328371845455445
PAVS,-0.3727272670975539,2022-10-12,-0.4014975237126079
PAVS,-0.2138157451004197,2023-02-01,-0.6340532400023
PAVS,-0.2066805881880964,2023-03-03,-0.49952549893660797
PAVS,-0.3024482639725467,2023-04-17,-0.5138772807319508
PAVS,-0.2462953444539294,2023-05-10,-0.4245073301083801
PAVS,-0.3333333025298984,2023-07-19,-0.2798234209722297
PAVS,-0.211970098387791,2023-09-22,-0.43491938578560274
PAVS,-0.2594937181610293,2023-10-03,1.8247964923662807
PAVS,-0.2307692710766825,2023-11-16,1.5764855454602336
PAYC,-0.2537312887639212,2016-01-29,338.76404065764353
PAYC,-0.243076927878711,2016-11-01,493.82716049382714
PAYC,-0.2441430692620079,2020-03-02,375.5595465076899
PAYC,-0.2166627641525693,2020-03-25,270.96731913620323
PAYC,-0.2087065112026885,2023-07-28,331.3191182942884
PAYC,-0.4151366723031705,2023-10-23,198.71201133463242
PAYO,-0.2313323486610999,2022-01-11,-124.40801318225965
PAYO,-0.2281878725690504,2022-05-02,80.97825706868932
PAYO,-0.2500000222405385,2022-06-02,97.10145169410153
PAYO,-0.2615384502523752,2022-11-01,-102.90237718647576
PAYO,-0.2014388304110619,2023-05-05,273.89162279702174
PBI,-0.2141857137406036,2017-10-24,37.02587170126551
PBI,-0.2228652941397737,2019-04-22,-428.42864990234375
PBI,-0.2409647170826674,2019-05-21,-301.3261048110215
PBI,-0.2235575992083873,2019-08-06,28.04854832886753
PBI,-0.257225308632393,2020-03-02,3.139677543979039
PBI,-0.2042552707832483,2020-03-12,2.132439932226844
PBI,-0.2372372728442589,2020-04-29,-2.537415953694181
PBI,-0.277550876698824,2020-10-21,107.9108963714787
PBI,-0.333822494226775,2021-01-26,112.86111475059549
PBI,-0.2106884425412297,2021-04-28,-51.75946379361088
PBI,-0.2336841928982436,2022-06-07,40.63301967493584
PBI,-0.2090262498048711,2022-07-21,171.83673625089685
PBI,-0.2083333707851029,2023-03-02,135.71428401129586
PCG,-0.226436910004569,2017-10-05,64.44900596699097
PCG,-0.3009749381835756,2018-11-01,43.01996927617013
PCG,-0.2631898174908064,2018-11-12,30.0720338672712
PCG,-0.2559322105289759,2018-12-27,21.51910311066812
PCG,-0.6378131962843137,2019-01-08,-1.3293361998805704
PCG,-0.2069737299855332,2019-07-03,-4.642523781100633
PCG,-0.2106417418251279,2019-08-06,-3.7833349677775923
PCG,-0.2142856664755021,2019-08-16,-2.9635778215152415
PCG,-0.2235701830332366,2019-09-23,-2.394936175542809
PCG,-0.2907084195140978,2019-10-04,-3.558334387049588
PCG,-0.3654822584392657,2019-10-16,-2.57954697997935
PCG,-0.2271891919670696,2020-02-27,-2.386449980082138
PCG,-0.4239302559103036,2020-03-09,-1.844274256964851
PCTY,-0.2296534619530819,2014-04-01,929.5880035514688
PCTY,-0.2175668643178003,2014-04-29,741.9475455409132
PCTY,-0.212441726497491,2016-02-01,-1362.2882002491062
PCTY,-0.2393495373216054,2016-11-01,-859.4488158939392
PCTY,-0.2541116317550129,2020-03-03,1313.4887881017844
PCTY,-0.2001297178434915,2020-03-25,938.5395630378027
PDCO,-0.2370253919541935,2018-02-20,23.037707346863616
PDCO,-0.2163061142112878,2020-03-05,93.12853082880244
PDCO,-0.2081129150575079,2020-03-25,65.8950290164432
PDCO,-0.2066811068614758,2023-11-20,76.28006377541527
PDX,-0.2681481358744007,2020-02-27,-8.042416299297033
PDX,-0.6154261257742482,2020-03-09,-5.885857330180459
PDX,-0.2074511571741394,2022-06-08,11.168075959008867
PEG,-0.2471960706010277,2020-03-05,58.432535998491254
PEN,-0.2071603225196793,2018-11-08,-281.54180570223434
PEN,-0.2178068500979174,2020-03-10,669.6107715903643
PEN,-0.2080261997800943,2020-11-20,-1066.0221879740204
PEN,-0.2189090599484039,2020-12-07,-921.513797912221
PEN,-0.2217969966674185,2022-04-28,67334.6182016226
PERI,-0.2389380991541344,2015-01-02,-39.649124033966956
PERI,-0.234375056914155,2015-12-23,-3.8563252628673625
PERI,-0.2079207531257423,2016-04-01,-27.482992937775695
PERI,-0.2028301784233139,2017-02-24,543.5897550012311
PERI,-0.2087911828792754,2017-04-28,-67.0761675448031
PERI,-0.2558139481156798,2017-07-31,-3.698129325171726
PERI,-0.2012578903989814,2019-09-03,56.78571547780718
PERI,-0.2709497344363278,2020-03-03,33.132808178677045
PERI,-0.2164750350616915,2020-03-12,24.15548260153471
PERI,-0.2323861851535817,2021-03-02,86.20805548341482
PETZ,-0.3565573770491803,2017-10-18,361.48148148148147
PETZ,-0.4860377473651238,2017-11-07,392.59259259259255
PETZ,-0.4030836646593105,2017-11-16,201.77777325665508
PETZ,-0.2115621639852427,2017-11-28,120.44444896556712
PETZ,-0.2703751707730837,2017-12-13,114.5185230396412
PETZ,-0.2098540175201808,2018-01-26,-112.14570600032856
PETZ,-0.2381817904385653,2018-07-12,-10.70392931514314
PETZ,-0.3229116991389345,2018-07-23,-8.154448266134501
PETZ,-0.2150170444063321,2018-08-02,-5.7022749230408
PETZ,-0.2217742003709793,2018-08-28,-4.826498888165453
PETZ,-0.2407407647243186,2018-10-02,-3.152793874032161
PETZ,-0.2764504670660772,2018-11-05,-2.8511374615204
PETZ,-0.2118226304762753,2018-12-03,-1.9753614266450525
PETZ,-0.2592592941444635,2018-12-14,-1.5763969370160804
PETZ,-0.2146529603159334,2019-01-18,-0.7953993824724191
PETZ,-0.2711370404247382,2019-02-19,-0.7013418666851787
PETZ,-0.2926829533044621,2019-04-10,-1.2575080067204971
PETZ,-0.2367088434157933,2019-05-07,-0.8076677413794179
PETZ,-0.3370786125559694,2019-06-26,-0.9099041143545328
PETZ,-0.2432432658834294,2019-07-10,-5.405997804995019
PETZ,-0.2112482811949944,2019-08-02,-10.651276563323998
PETZ,-0.3088235294117647,2019-09-24,-12.41918398655806
PETZ,-0.35,2019-10-15,-14.610804690068306
PETZ,-0.2059838402129031,2019-12-16,-12.696788662575594
PETZ,-0.2645161536432082,2020-02-19,-6.636552418059986
PETZ,-0.2129629768625369,2020-03-04,-4.624178540701275
PETZ,-0.2075471268071379,2020-07-01,-121.37404288954407
PETZ,-0.2427745110296573,2020-07-15,-132.06106287832478
PETZ,-0.4033413105114298,2021-02-25,-710.7718664271231
PETZ,-0.2724551459007426,2021-03-15,-566.5818749088872
PETZ,-0.2254545731977984,2021-04-06,-466.49703138252755
PETZ,-0.2119815769465722,2021-05-04,-368.1085795239941
PETZ,-0.2195945917645713,2021-06-25,-502.1204475228113
PETZ,-0.2654867699778162,2021-07-19,-182.50337295224176
PETZ,-0.2043795788114727,2021-08-04,-147.51009215897858
PETZ,-0.3081080977981155,2021-09-21,-99.59623149394348
PETZ,-0.2210031135224621,2021-11-12,-343.47240504474047
PETZ,-0.2421259728698426,2021-12-21,-273.4858639949424
PETZ,-0.8212986983262099,2021-12-31,-117.57520232096502
PETZ,-0.3095930347399429,2022-01-11,-21.010841699315673
PETZ,-0.2285714494243651,2022-02-09,-14.964116950274642
PETZ,-0.2782608691145206,2022-02-24,-14.047945960093353
PETZ,-0.2857142525391579,2022-04-28,-9.406015952683019
PETZ,-0.3826087015112317,2022-06-02,-7.023972980046676
PETZ,-0.2814814729782127,2022-06-24,-4.122766907441924
PETZ,-0.2932862000289809,2022-07-15,-19.652777247958714
PETZ,-0.2981221011996147,2022-08-17,-29.58333492279053
PETZ,-0.271889406744279,2022-09-09,-30.13888994852702
